			org1 (Host/Predator)						org2 (Symbiont/Parasite/Prey)												
																					
Observation type	Taxonomic interaction 	Interaction	Accession org1	Taxonomic level 1: org1	Taxonomic level 2: org1	Taxonomic level 3: org1	Genus org1	Species org1	Accession org2	Taxonomic level 1: org2	Taxonomic level 2: org2	Taxonomic level 3: org2	Genus org2	Species org2	Reference 	Link	Database	Interaction_ID	Ecological interaction	Habitat	Source
1	Prot - Prot	par	NA	Eukaryote	Stramenopiles	Diatomea	Achananthes	brevipes	NA	Eukaryote	Obazoa	Chytridiomycetes	unknown_chytridiomycete	unknown_chytridiomycete	Scholz 2014	10.1111/jpy.12230	MicroEcoSystems	ID_443	parasitism	Marine	Sediment sample, Solthörn tidal flat (southern North Sea, Germany)
1	Prot - Prot	par	NA	Eukaryote	Stramenopiles	Diatomea	Amphora	exigua	NA	Eukaryote	Obazoa	Chytridiomycetes	Rhizophydium	NA	Scholz 2014	10.1111/jpy.12230	MicroEcoSystems	ID_444	parasitism	Marine	Sediment sample, Solthörn tidal flat (southern North Sea, Germany)
1	Prot - Prot	par	NA	Eukaryote	Stramenopiles	Diatomea	Cylindrotheca	closterium	NA	Eukaryote	Obazoa	Chytridiomycetes	Rhizophydium	NA	Scholz 2014	10.1111/jpy.12230	MicroEcoSystems	ID_445	parasitism	Marine	Sediment sample, Solthörn tidal flat (southern North Sea, Germany)
1	Prot - Prot	par	NA	Eukaryote	Stramenopiles	Diatomea	Diploneis	didyma	NA	Eukaryote	Obazoa	Chytridiomycetes	Rhizophydium	NA	Scholz 2014	10.1111/jpy.12230	MicroEcoSystems	ID_446	parasitism	Marine	Sediment sample, Solthörn tidal flat (southern North Sea, Germany)
1	Prot - Prot	par	NA	Eukaryote	Stramenopiles	Diatomea	Navicula	digitoradiata	NA	Eukaryote	Obazoa	Chytridiomycetes	Chytridium	NA	Scholz 2014	10.1111/jpy.12230	MicroEcoSystems	ID_447	parasitism	Marine	Sediment sample, Solthörn tidal flat (southern North Sea, Germany)
1	Prot - Prot	par	NA	Eukaryote	Stramenopiles	Diatomea	Navicula	gregaria	NA	Eukaryote	Obazoa	Chytridiomycetes	Rhizophydium	NA	Scholz 2014	10.1111/jpy.12230	MicroEcoSystems	ID_448	parasitism	Marine	Sediment sample, Solthörn tidal flat (southern North Sea, Germany)
3	Prot - Prot	par	NA	Eukaryote	Stramenopiles	Diatomea	Asterionella	formosa	LC176289	Eukaryote	Obazoa	Chytridiomycetes	Zygorhizidium	planktonicum	Seto et al. 2016	10.1111/jeu.12373	MicroEcoSystems	ID_449	parasitism	freshwater	NA
3	Prot - Prot	par	NA	Eukaryote	Stramenopiles	Diatomea	Aulacoseira	ambigua	LC176287	Eukaryote	Obazoa	Chytridiomycetes	Zygorhizidium	melosirae	Seto et al. 2016	10.1111/jeu.12373	MicroEcoSystems	ID_450	parasitism	freshwater	NA
3	Prot - Prot	par	NA	Eukaryote	Stramenopiles	Diatomea	Aulacoseira	ambigua	LC176288	Eukaryote	Obazoa	Chytridiomycetes	Zygorhizidium	melosirae	Seto et al. 2016	10.1111/jeu.12373	MicroEcoSystems	ID_451	parasitism	freshwater	NA
3	Prot - Prot	par	NA	Eukaryote	Stramenopiles	Diatomea	Aulacoseira	granulata	LC176290	Eukaryote	Obazoa	Chytridiomycetes	Zygorhizidium	melosirae	Seto et al. 2016	10.1111/jeu.12373	MicroEcoSystems	ID_452	parasitism	freshwater	NA
1	Prot - Prot	par	NA	Eukaryote	Rhizaria	Polycystinea	Collozoum	pelagicum	NA	Eukaryote	Alveolata	Syndiniales	Syndinium	insidiosum	Chatton 1923	“Les péridiniens parasites des Radiolaires”, C R Acad Sci Paris, vol. 177, pp. 1246-1249, 1923.	MicroEcoSystems	ID_453	parasitism	NA	NA
1	Prot - Prot	par	NA	Eukaryote	Rhizaria	Polycystinea	Sphaerozoum	NA	NA	Eukaryote	Alveolata	Syndiniales	Syndinium	astutum	Chatton 1923	“Les péridiniens parasites des Radiolaires”, C R Acad Sci Paris, vol. 177, pp. 1246-1249, 1923.	MicroEcoSystems	ID_454	parasitism	NA	NA
2	Prot - Prot	par	NA	Eukaryote	Rhizaria	Polycystinea	Ceratospyris	hyperborea	DQ196399	Eukaryote	Alveolata	Syndiniales	Syndiniales_Group_I	NA	Dolven et al. 2007	10.1016/j.protis.2006.07.004	MicroEcoSystems	ID_455	parasitism	Marine	240-50 m depth (Sognefjorden)
2	Prot - Prot	par	NA	Eukaryote	Rhizaria	Polycystinea	Hexacontium	gigantheum	DQ916402	Eukaryote	Alveolata	Syndiniales	Syndiniales_Group_II	NA	Dolven et al. 2007	10.1016/j.protis.2006.07.004	MicroEcoSystems	ID_456	parasitism	Marine	240-50 m depth (Sognefjorden)
2	Prot - Prot	par	NA	Eukaryote	Rhizaria	Polycystinea	Hexacontium	pachydermum	DQ916404	Eukaryote	Alveolata	Syndiniales	Syndiniales_Group_I	NA	Dolven et al. 2007	10.1016/j.protis.2006.07.004	MicroEcoSystems	ID_457	parasitism	Marine	240-50 m depth (Sognefjorden)
2	Prot - Prot	par	NA	Eukaryote	Rhizaria	Polycystinea	Hexacontium	pachydermum	DQ916405	Eukaryote	Alveolata	Syndiniales	Syndiniales_Group_I	NA	Dolven et al. 2007	10.1016/j.protis.2006.07.004	MicroEcoSystems	ID_458	parasitism	Marine	240-50 m depth (Sognefjorden)
2	Prot - Prot	par	NA	Eukaryote	Rhizaria	Polycystinea	Streblacantha	circumtexta	DQ916406	Eukaryote	Alveolata	Syndiniales	Syndiniales_Group_I	NA	Dolven et al. 2007	10.1016/j.protis.2006.07.004	MicroEcoSystems	ID_459	parasitism	Marine	240-50 m depth (Sognefjorden)
2	Prot - Prot	par	NA	Eukaryote	Rhizaria	Polycystinea	Actinomma	NA	DQ916407	Eukaryote	Alveolata	Syndiniales	Syndiniales_Group_I	NA	Dolven et al. 2007	10.1016/j.protis.2006.07.004	MicroEcoSystems	ID_460	parasitism	Marine	240-50 m depth (Sognefjorden)
2	Prot - Prot	par	NA	Eukaryote	Rhizaria	Polycystinea	Androcyclas	gamphonyca	DQ916408	Eukaryote	Alveolata	Syndiniales	Syndiniales_Group_I	NA	Dolven et al. 2007	10.1016/j.protis.2006.07.004	MicroEcoSystems	ID_461	parasitism	Marine	240-50 m depth (Sognefjorden)
2	Prot - Prot	par	NA	Eukaryote	Rhizaria	Polycystinea	Androcyclas	gamphonyca	DQ916409	Eukaryote	Alveolata	Syndiniales	Syndiniales_Group_I	NA	Dolven et al. 2007	10.1016/j.protis.2006.07.004	MicroEcoSystems	ID_462	parasitism	Marine	240-50 m depth (Sognefjorden)
2	Prot - Prot	par	NA	Eukaryote	Rhizaria	Cercozoa	Challengeron	diodon	DQ916410	Eukaryote	Alveolata	Syndiniales	Syndiniales_Group_I	NA	Dolven et al. 2007	10.1016/j.protis.2006.07.004	MicroEcoSystems	ID_463	parasitism	Marine	240-50 m depth (Sognefjorden)
1	Prot - Prot	par	NA	Eukaryote	Alveolata	Apicomplexa	Polyrhabdina	NA	NA	Eukaryote	Obazoa	Microsporidia	Metchnikovella	incurvata	Sokolova et al. 2013	10.1017/S0031182013000036	MicroEcoSystems	ID_464	parasitism	Marine	Isolated from invertebrate intestine
1	Prot - Prot	par	NA	Eukaryote	Rhizaria	Cercozoa	Aulacantha	scolymantha	NA	Eukaryote	Alveolata	Syndiniales	Syndinium	borgerti	Hollande 1953	“Contribution à la connaissance des radiolaires et de leurs parasites syndiniens”, Annales des Sciences Naturelles, Zoologie et Biologie Animale, vol. Tome XV, no. Fascicules 3-4, pp. 405-437, 1953.	MicroEcoSystems	ID_465	parasitism	NA	NA
1	Prot - Prot	par	NA	Eukaryote	Stramenopiles	Diatomea	Rhizosolenia	NA	NA	Eukaryote	Obazoa	Chytridiomycetes	Rhizophidium	globosum	Sparrow 1936	Biological observations on the Marine Fungi of Woods Hole Waters, Biological Buletion 70(2):236-263	MicroEcoSystems	ID_466	parasitism	Marine	NA
1	Prot - Prot	par	NA	Eukaryote	Stramenopiles	Diatomea	Rhizosolenia	NA	NA	Eukaryote	Stramenopiles	Labyrinthulomycetes	Labyrinthula	NA	Sparrow 1936	Biological observations on the Marine Fungi of Woods Hole Waters, Biological Buletion 70(2):236-263	MicroEcoSystems	ID_467	parasitism	Marine	NA
1	Prot - Prot	par	NA	Eukaryote	Stramenopiles	Diatomea	Licmophora	abbrerviata	NA	Eukaryote	Stramenopiles	Peronosporomycetes	Ectrogella	perforans	Sparrow 1936	Biological observations on the Marine Fungi of Woods Hole Waters, Biological Buletion 70(2):236-263	MicroEcoSystems	ID_468	parasitism	Marine	NA
1	Prot - Prot	par	NA	Eukaryote	Stramenopiles	Diatomea	Striatella	unipunctata	NA	Eukaryote	Stramenopiles	Peronosporomycetes	Ectrogella	perforans	Sparrow 1936	Biological observations on the Marine Fungi of Woods Hole Waters, Biological Buletion 70(2):236-263	MicroEcoSystems	ID_469	parasitism	Marine	NA
1	Prot - Prot	par	NA	Eukaryote	Rhizaria	Polycystinea	Collozoum	inerme	NA	Eukaryote	Alveolata	Syndiniales	Syndinium	brandti	Hollande 1974	“Etude comparée de la mitose syndinienne et de celle des péridiniens libres et des hypermastigines. Infrastructure et cycle évolutif des syndinides parasites de radiolaires”, Protistologica, vol. Tome X, no. fasc. 3, pp. 413-451, 1974.	MicroEcoSystems	ID_470	parasitism	NA	NA
1	Prot - Prot	par	NA	Eukaryote	Rhizaria	Polycystinea	Collozoum	caudatum	NA	Eukaryote	Alveolata	Dinoflagellata	Amphidinium	NA	Swanberg and Anderson 1981	10.1016/0198-0149(81)90016-9	MicroEcoSystems	ID_471	parasitism	Marine	NA
1	Prot - Prot	par	NA	Eukaryote	Rhizaria	Polycystinea	Collozoum	inerme	NA	Eukaryote	Alveolata	Dinoflagellata	Amphidinium	NA	Taylor 1974	Symbiosis in the sea, ed. W. B. Vernberg, Coumbia, S.C ISBN0872492826	MicroEcoSystems	ID_472	parasitism	Marine	NA
1	Prot - Prot	par	NA	Eukaryote	Rhizaria	Polycystinea	Sphaerozoum	punctatum	NA	Eukaryote	Alveolata	Dinoflagellata	Amphidinium	NA	Taylor 1974	Symbiosis in the sea, ed. W. B. Vernberg, Coumbia, S.C ISBN0872492826	MicroEcoSystems	ID_473	parasitism	Marine	NA
1	Prot - Prot	par	NA	Eukaryote	Alveolata	Ciliophora	Ephelota	gemmipara	NA	Eukaryote	Alveolata	Ciliophora	Enigmocoma	acinetarum	Tazioli & Camillo 2013	10.1016/j.ejop.2013.04.006	MicroEcoSystems	ID_474	parasitism	Marine	Adriatic sea
2	Prot - Prot	par	NA	Eukaryote	Alveolata	Ciliophora	Ephelota	gemmipara	NA	Eukaryote	Alveolata	Ciliophora	Tachyblaston	ephelotensis	Tazioli & Camillo 2013	10.1016/j.ejop.2013.04.006	MicroEcoSystems	ID_475	parasitism	Marine	Adriatic sea
2	Prot - Prot	par	NA	Eukaryote	Stramenopiles	Diatomea	Coscinodiscus	wailesii	KT273921	Eukaryote	Stramenopiles	Peronosporomycetes	Lagenisma	coscinodisci	Thines 2015	10.1007/s11557-015-1099-y	MicroEcoSystems	ID_476	parasitism	Marine	Helgoland Roads
1	Prot - Prot	par	NA	Eukaryote	Rhizaria	Polycystinea	Thalassicolla	spumida	NA	Eukaryote	Alveolata	Syndiniales	Solenodinium	fallax	Hollande 1974	“Etude comparée de la mitose syndinienne et de celle des péridiniens libres et des hypermastigines. Infrastructure et cycle évolutif des syndinides parasites de radiolaires”, Protistologica, vol. Tome X, no. fasc. 3, pp. 413-451, 1974.	MicroEcoSystems	ID_477	parasitism	NA	NA
1	Prot - Prot	par	NA	Eukaryote	Rhizaria	Polycystinea	Collozoum	fulvum	NA	Eukaryote	Alveolata	Syndiniales	Syndinium	belari	Hollande and Enjumet 1953	“Contribution à l'étude biologique des Shaerocollides (radiolaires collodaires et radiolaires polycyttaires) et de leurs parasites. Partie I.- Thalassicollidae, Physematidae, Thalassophysidae. ”, Ann. Sci. Nat. Zool., vol. 11eme série, no. 15, pp. 405-437, 1953.	MicroEcoSystems	ID_478	parasitism	NA	NA
1	Prot - Prot	par	NA	Eukaryote	Rhizaria	Polycystinea	Collozoum	fulvum	NA	Eukaryote	Alveolata	Syndiniales	Syndinium	globiforme	Hollande and Enjumet 1953	“Contribution à l'étude biologique des Shaerocollides (radiolaires collodaires et radiolaires polycyttaires) et de leurs parasites. Partie I.- Thalassicollidae, Physematidae, Thalassophysidae. ”, Ann. Sci. Nat. Zool., vol. 11eme série, no. 15, pp. 405-437, 1953.	MicroEcoSystems	ID_479	parasitism	NA	NA
1	Prot - Prot	par	NA	Eukaryote	Rhizaria	Polycystinea	Actinosphaera	NA	NA	Eukaryote	Alveolata	Syndiniales	Solenodinium	fallax	Hollande and Enjumet 1955	 “Parasites et cycle évolutif des radiolaires et des acanthaires”, Bulletin des travaux. Station d'Aquiculture et de Pêche de Castiglione, vol. 7, pp. 151-176, 1955.	MicroEcoSystems	ID_480	parasitism	NA	NA
1	Prot - Prot	par	NA	Eukaryote	Rhizaria	Polycystinea	Cladococcus	NA	NA	Eukaryote	Alveolata	Syndiniales	Solenodinium	fallax	Hollande and Enjumet 1955	 “Parasites et cycle évolutif des radiolaires et des acanthaires”, Bulletin des travaux. Station d'Aquiculture et de Pêche de Castiglione, vol. 7, pp. 151-176, 1955.	MicroEcoSystems	ID_481	parasitism	NA	NA
1	Prot - Prot	par	NA	Eukaryote	Rhizaria	Polycystinea	Collozoum	inerme	NA	Eukaryote	Alveolata	Syndiniales	Syndinium	vernale	Hovasse 1923	“Les péridiniens intracellulaires - zooxanthelles et syndiniums - chez les radiolaires coloniaux. Remarques sur la reproduction des radiolaires.”, Bull. Soc. Zool. de France, vol. 48, pp. 247-254, 1923.	MicroEcoSystems	ID_482	parasitism	NA	NA
1	Prot - Prot	par	NA	Eukaryote	Rhizaria	Acantharia	Acanthostaurus	purpurascens	NA	Eukaryote	Alveolata	Syndiniales	Amoebophrya	acanthometrae	Koeppen 1894	N. Koeppen, “Amoebophrya stycholonchae nov. gen. et sp. (corps spiral de Fol)”, Zoologischer Anzeiger, vol. 17, pp. 417-424, 1894.	MicroEcoSystems	ID_483	parasitism	NA	NA
1	Prot - Prot	par	NA	Eukaryote	Rhizaria	Acantharia	Acanthometra	NA	NA	Eukaryote	Alveolata	Syndiniales	Amoebophrya	acanthometrae	Koeppen 1894	N. Koeppen, “Amoebophrya stycholonchae nov. gen. et sp. (corps spiral de Fol)”, Zoologischer Anzeiger, vol. 17, pp. 417-424, 1894.	MicroEcoSystems	ID_484	parasitism	NA	NA
1	Prot - Prot	par	NA	Eukaryote	Stramenopiles	Diatomea	Coscinodiscus	concinnus	NA	Eukaryote	Stramenopiles	Peronosporomycetes	Lagenisma	coscinodisci	Wetsteyn & Peperzak 1991	10.1007/BF02259584	MicroEcoSystems	ID_485	parasitism	Marine	estuary
1	Prot - Prot	par	NA	Eukaryote	Alveolata	Ciliophora	Euplotes	NA	NA	Eukaryote	Excavata	Kinetoplastea	Leptomonas	NA	Wille et al. 1981	10.1111/j.1550-7408.1981.tb02837.x	MicroEcoSystems	ID_486	parasitism	Marine	pond
3	Prot - Bac	par	AY102613	Eukaryote	Alveolata	Ciliophora	Paramecium	tetraurelia	AY102612	Prokaryote	Proteobacteria	Gammaproteobacteria	Caedibacter	taeniospiralis	Beier et al. 2002	10.1128/AEM.68.12.6043–6050.2002	MicroEcoSystems	ID_487	parasitism	Freshwater	Spencer, Indiana
3	Prot - Bac	par	FM201298	Eukaryote	Alveolata	Ciliophora	Pseudomicrothorax	dubius	FM201293	Prokaryote	Proteobacteria	Alphaproteobacteria	Cryptoprodotis	polytropus	Ferrantini 2009	10.1111/j.1550-7408.2008.00377.x	MicroEcoSystems	ID_488	parasitism	Freshwater	Pond (Serchio River, Tuscany)
3	Prot - Bac	par	FM201298	Eukaryote	Alveolata	Ciliophora	Pseudomicrothorax	dubius	FM201294	Prokaryote	Proteobacteria	Alphaproteobacteria	Cryptoprodotis	polytropus	Ferrantini 2009	10.1111/j.1550-7408.2008.00377.x	MicroEcoSystems	ID_489	parasitism	Freshwater	Pond (Serchio River, Tuscany)
3	Prot - Bac	par	FM201298	Eukaryote	Alveolata	Ciliophora	Pseudomicrothorax	dubius	FM201295	Prokaryote	Proteobacteria	Alphaproteobacteria	Cryptoprodotis	polytropus	Ferrantini 2009	10.1111/j.1550-7408.2008.00377.x	MicroEcoSystems	ID_490	parasitism	Freshwater	Pond (Serchio River, Tuscany)
1	Prot - Bac	par	NA	Eukaryote	Alveolata	Ciliophora	Spirostomum	ambiguum	NA	Prokaryote	Proteobacteria	Alphaproteobacteria	Caedibacter	NA	Fokin et al. 2003	10.1078/0932-4739-00023	MicroEcoSystems	ID_491	parasitism	Freshwater	Pond (Yamaguchi University, Japan)
1	Prot - Bac	par	NA	Eukaryote	Alveolata	Ciliophora	Paramecium	bursaria	NA	Prokaryote	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	Görtz & Freiburg 1984	http://zs.thulb.uni-jena.de/servlets/MCRFileNodeServlet/jportal_derivate_00100426/ECR_01_1984_037-046_Gortz.pdf	MicroEcoSystems	ID_492	parasitism	Freshwater	Pond (Münster)
1	Prot - Bac	par	NA	Eukaryote	Alveolata	Ciliophora	Trithigmostoma	cucullulus	NA	Prokaryote	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	Görtz & Maier 1991	http://zs.thulb.uni-jena.de/receive/jportal_jparticle_00059887	MicroEcoSystems	ID_493	parasitism	Freshwater	Pond (Burgsteinfurt)
3	Prot - Bac	par	NA	Eukaryote	Alveolata	Ciliophora	Paramecium	novaurelia	AJ238683	Prokaryote	Proteobacteria	Gammaproteobacteria	Caedibacter	caryophila	Kusch et al. 2000	10.1007/s002480000034	MicroEcoSystems	ID_494	parasitism	Freshwater	pond (Münster, Germany)
2	Prot - Bac	par	AM236094	Eukaryote	Alveolata	Ciliophora	Paramecium	duboscqui	AM236090	Prokaryote	Proteobacteria	Alphaproteobacteria	Caedibacter	macronucleorum	Schrallhammer et al. 2006	10.1111/j.1550-7408.2006.00133.x	MicroEcoSystems	ID_495	parasitism	freshwater	puddle on the Pacific Ocean coast, Kunashir Island
1	Prot - Bac	par	NA	Eukaryote	Alveolata	Ciliophora	Spirostomum	ambiguum	NA	Prokaryote	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	Takagi 1938	http://ci.nii.ac.jp/naid/110003368167	MicroEcoSystems	ID_496	parasitism	Marine	NA
3	Prot - Bac	par	NA	Eukaryote	Stramenopiles	Diatomea	Chaetoceros	ceratosporum	AB088635	Prokaryote	Bacteroidetes	Bacteroidetes	Saprospira	NA	Furusawa 2003	10.1139/w03-017	MicroEcoSystems	ID_497	parasitism	Marine	Kagoshima Bay, Japan
3	Prot - Bac	par	NA	Eukaryote	Amoebozoa	Dictyostelia	Dictyostelium	discoideum	JQ733893	Prokaryote	Proteobacteria	Gammaproteobacteria	Stenotrophomonas	maltophilia	Corsaro et al. 2013	10.1016/j.exppara.2012.12.016	MicroEcoSystems	ID_498	parasitism	Freshwater	Biofilm, Cistern
3	Prot - Bac	par	NA	Eukaryote	Amoebozoa	Discosea	Acanthamoeba	NA	JQ733893	Prokaryote	Proteobacteria	Gammaproteobacteria	Stenotrophomonas	maltophilia	Corsaro et al. 2013	10.1016/j.exppara.2012.12.016	MicroEcoSystems	ID_499	parasitism	Freshwater	Biofilm, Cistern
3	Prot - Bac	par	NA	Eukaryote	Amoebozoa	Discosea	Acanthamoeba	castellanii	JQ733893	Prokaryote	Proteobacteria	Gammaproteobacteria	Stenotrophomonas	maltophilia	Corsaro et al. 2013	10.1016/j.exppara.2012.12.016	MicroEcoSystems	ID_500	parasitism	Freshwater	Biofilm, Cistern
3	Prot - Bac	par	NA	Eukaryote	Amoebozoa	Discosea	Acanthamoeba	lenticulata	JQ733893	Prokaryote	Proteobacteria	Gammaproteobacteria	Stenotrophomonas	maltophilia	Corsaro et al. 2013	10.1016/j.exppara.2012.12.016	MicroEcoSystems	ID_501	parasitism	Freshwater	Biofilm, Cistern
3	Prot - Bac	par	NA	Eukaryote	Amoebozoa	Discosea	Acanthamoeba	comandoni	JQ733893	Prokaryote	Proteobacteria	Gammaproteobacteria	Stenotrophomonas	maltophilia	Corsaro et al. 2013	10.1016/j.exppara.2012.12.016	MicroEcoSystems	ID_502	parasitism	Freshwater	Biofilm, Cistern
3	Prot - Bac	par	NA	Eukaryote	Amoebozoa	Discosea	Acanthamoeba	polyphaga	NA	Prokaryote	Actinobacteria	Actinobacteria	Mycobacterium	xenopi	Drancourt & Raoult 2007	10.1016/j.jhin.2006.10.006	MicroEcoSystems	ID_503	parasitism	Freshwater	Culture
1	Prot - Bac	par	NA	Eukaryote	Amoebozoa	Discosea	Acanthamoeba	NA	NA	Prokaryote	Proteobacteria	Betaproteobacteria	Comamonas	acidovorans	Walochnik et al. 1999	PMID:10622622	MicroEcoSystems	ID_504	parasitism	Freshwater	shower_heads_at_hospitals
3	Prot - Bac	par	NA	Eukaryote	Excavata	Heterolobosea	Naegleria	pringsheimi	JQ733893	Prokaryote	Proteobacteria	Gammaproteobacteria	Stenotrophomonas	maltophilia	Corsaro et al. 2013	10.1016/j.exppara.2012.12.016	MicroEcoSystems	ID_505	parasitism	Freshwater	Biofilm, Cistern
3	Prot - Bac	par	NA	Eukaryote	Excavata	Heterolobosea	Naegleria	andersoni	EU273850 	Prokaryote	Bacteroidetes	Flavobacteriia	Flavobacterium	johnsoniae	Thomas et al. 2008	10.1111/j.1462-2920.2008.01693.x	MicroEcoSystems	ID_506	parasitism	Marine	NA
3	Prot - Bac	par	NA	Eukaryote	Excavata	Heterolobosea	Naegleria	andersoni	EU273870	Prokaryote	Chlamydiae	Chlamydiae	unknown_chlamydiae	unknown_chlamydiae	Thomas et al. 2008	10.1111/j.1462-2920.2008.01693.x	MicroEcoSystems	ID_507	parasitism	Marine	NA
3	Prot - Bac	par	NA	Eukaryote	Excavata	Heterolobosea	Naegleria	bruberi	NA	Prokaryote	Proteobacteria	Betaproteobacteria	Acidovorax	temperans	Thomas et al. 2008	10.1111/j.1462-2920.2008.01693.x	MicroEcoSystems	ID_508	parasitism	Marine	NA
3	Prot - Bac	par	NA	Eukaryote	Excavata	Heterolobosea	Naegleria	bruberi	EU273873	Prokaryote	Proteobacteria	Gammaproteobacteria	Legionella	anisa	Thomas et al. 2008	10.1111/j.1462-2920.2008.01693.x	MicroEcoSystems	ID_509	parasitism	Marine	NA
3	Prot - Bac	par	NA	Eukaryote	Excavata	Heterolobosea	Naegleria	andersoni	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Legionella	micdadei	Thomas et al. 2008	10.1111/j.1462-2920.2008.01693.x	MicroEcoSystems	ID_510	parasitism	Marine	NA
1	Prot - Bac	par	NA	Eukaryote	Excavata	Heterolobosea	Vahlkampfia	NA	NA	Prokaryote	Proteobacteria	Betaproteobacteria	Comamonas	acidovorans	Walochnik et al. 1999	PMID:10622622	MicroEcoSystems	ID_511	parasitism	Freshwater	shower_heads_at_hospitals
3	Prot - Bac	par	GQ221845	Eukaryote	Amoebozoa	Tubulinea	Saccamoeba	lacustris	GQ21847	Prokaryote	Chlamydiae	Chlamydiae	Metachlamydia	lacustris	Corsaro et al. 2010	10.1016/j.ejop.2009.11.002	MicroEcoSystems	ID_512	parasitism	Freshwater	Mud (Hardert, Germany)
3	Prot - Bac	par	NA	Eukaryote	Amoebozoa	Tubulinea	Vermamoeba	vermiformis	JQ733893	Prokaryote	Proteobacteria	Gammaproteobacteria	Stenotrophomonas	maltophilia	Corsaro et al. 2013	10.1016/j.exppara.2012.12.016	MicroEcoSystems	ID_513	parasitism	Freshwater	Biofilm, Cistern
3	Prot - Bac	par	NA	Eukaryote	Amoebozoa	Tubulinea	Hartmannella	vermiformis	NR_025037	Prokaryote	Chlamydiae	Chlamydiae	Neochlamydia	hartmannellae	Horn et al. 2000	10.1099/00221287-146-5-1231	MicroEcoSystems	ID_514	parasitism	Freshwater	Water conduit system (Koblenz, Germany)
3	Prot - Bac	par	NA	Eukaryote	Amoebozoa	Tubulinea	Echinamoeba	exundans	NA	Prokaryote	Actinobacteria	Actinobacteria	Mycobacterium	mucogenicum	Thomas et al. 2008	10.1111/j.1462-2920.2008.01693.x	MicroEcoSystems	ID_515	parasitism	Marine	NA
3	Prot - Bac	par	NA	Eukaryote	Amoebozoa	Tubulinea	Hartmannella	vermiformis	EU273872	Prokaryote	Chlamydiae	Chlamydiae	unknown_chlamydiae	unknown_chlamydiae	Thomas et al. 2008	10.1111/j.1462-2920.2008.01693.x	MicroEcoSystems	ID_516	parasitism	Marine	NA
3	Prot - Bac	par	NA	Eukaryote	Amoebozoa	Tubulinea	Echinamoeba	exundans	NA	Prokaryote	Proteobacteria	Alphaproteobacteria	Caulobacter	vibrioides	Thomas et al. 2008	10.1111/j.1462-2920.2008.01693.x	MicroEcoSystems	ID_517	parasitism	Marine	NA
3	Prot - Bac	par	NA	Eukaryote	Amoebozoa	Tubulinea	Echinamoeba	exundans	EU273869	Prokaryote	Proteobacteria	Gammaproteobacteria	Legionella	NA	Thomas et al. 2008	10.1111/j.1462-2920.2008.01693.x	MicroEcoSystems	ID_518	parasitism	Marine	NA
3	Prot - Bac	par	NA	Eukaryote	Amoebozoa	Tubulinea	Echinamoeba	exundans	EU273871	Prokaryote	Proteobacteria	Gammaproteobacteria	Legionella	NA	Thomas et al. 2008	10.1111/j.1462-2920.2008.01693.x	MicroEcoSystems	ID_519	parasitism	Marine	NA
1	Prot - Bac	par	NA	Eukaryote	Amoebozoa	Tubulinea	Hartmannella	NA	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Pseudomonas	aeruginosa	Walochnik et al. 1999	PMID:10622622	MicroEcoSystems	ID_520	parasitism	Freshwater	shower_heads_at_hospitals
3	Prot - Bac	symb	NA	Eukaryote	Alveolata	Dinoflagellata	Amphisolenia	bidentata	NA	Prokaryote	Proteobacteria	Betaproteobacteria	unknown_betaproteobacter	unknown_betaproteobacter	Farnelid 2010	10.3354/ame01440	MicroEcoSystems	ID_52	nitrogen fixation	Marine	Open ocean
3	Prot - Bac	symb	NA	Eukaryote	Alveolata	Dinoflagellata	Ornithocercus	heteroporus	NA	Prokaryote	Proteobacteria	Betaproteobacteria	unknown_betaproteobacter	unknown_betaproteobacter	Farnelid 2010	10.3354/ame01440	MicroEcoSystems	ID_53	nitrogen fixation	Marine	Open ocean
3	Prot - Bac	symb	NA	Eukaryote	Alveolata	Dinoflagellata	Ornithocercus	magnificus	NA	Prokaryote	Proteobacteria	Betaproteobacteria	unknown_betaproteobacter	unknown_betaproteobacter	Farnelid 2010	10.3354/ame01440	MicroEcoSystems	ID_54	nitrogen fixation	Marine	Open ocean
3	Prot - Bac	symb	NA	Eukaryote	Alveolata	Dinoflagellata	Ornithocercus	quadratus	NA	Prokaryote	Proteobacteria	Betaproteobacteria	unknown_betaproteobacter	unknown_betaproteobacter	Farnelid 2010	10.3354/ame01440	MicroEcoSystems	ID_55	nitrogen fixation	Marine	Open ocean
3	Prot - Bac	symb	NA	Eukaryote	Alveolata	Dinoflagellata	Ornithocercus	steinii	NA	Prokaryote	Proteobacteria	Betaproteobacteria	unknown_betaproteobacter	unknown_betaproteobacter	Farnelid 2010	10.3354/ame01440	MicroEcoSystems	ID_56	nitrogen fixation	Marine	Open ocean
